Enterprise_Value_over_EBITDA,Revenue_Growth,Profit_Margin,grossProfitMargin,returnOnEquity,assetTurnover,Debt_to_Equity,Debt_to_Equity_squared,Capex_to_Revenue,R_and_D_to_Revenue,Dividend_Yield,currentRatio,currentRatio_squared,returnOnEquityXpositiveROE,Sector_Communication_Services,Sector_Consumer_Cyclical,Sector_Consumer_Defensive,Sector_Energy,Sector_Financial_Services,Sector_Healthcare,Sector_Industrials,Sector_Real_Estate,Sector_Technology,Sector_Utilities,residuals
7.3954,0.0578,0.028,0.064981893,0.0953,1.575710822,0.4416,0.19501056,0.0131,0.0,0.0327,1.748,3.055504,0.0953,False,False,True,False,False,False,False,False,False,False,13.281263698041723
4.2464,0.0844,0.038,0.289746594,0.1666,2.043434027,0.0336,0.0011289599999999998,0.0552,0.0,0.0228,1.408,1.9824639999999998,0.1666,False,True,False,False,False,False,False,False,False,False,12.234458533483838
7.2636,0.3823,0.215,0.466284457,0.3662,0.887617094,0.3717,0.13816088999999998,0.0247,0.1074,0.0149,2.904,8.433216,0.3662,False,False,False,False,False,False,False,False,True,False,52.613496933687536
6.3932,0.0163,0.235,0.515679813,0.2102,0.436925221,0.7,0.48999999999999994,0.0648,0.1807,0.0063,1.544,2.3839360000000003,0.2102,False,False,False,False,False,False,False,False,True,False,77.06318036596554
7.6509,0.1653,0.169,0.275611461,0.4045,0.768280898,1.1833,1.40019889,0.0471,0.0101,0.0231,1.616,2.6114560000000004,0.4045,False,False,False,False,False,False,False,False,False,False,1.2396534402589596
7.3984,0.1222,0.036,0.215907879,0.1337,1.179303408,0.9206,0.84750436,0.0334,0.0162,0.0337,1.836,3.370896,0.1337,False,False,False,False,False,False,False,False,False,False,0.4348137337187887
15.1369,0.0045,-0.14,0.899463934,-0.0126,0.090082546,0.8506,0.7235203600000001,0.0184,0.0,0.0769,1.124186567,1.2637954374232454,-0.0,False,False,False,False,False,False,False,True,False,False,0.06740328932398834
7.4556,0.3677,0.037,0.157064586,0.14,0.853212829,1.8722,3.5051328400000004,0.0656,0.0,0.0282,1.505,2.2650249999999996,0.14,False,True,False,False,False,False,False,False,False,False,6.999326469720987
5.5994,0.0205,0.043,0.393746266,0.1585,1.500037344,0.833,0.693889,0.0335,0.0,0.036,1.986,3.944196,0.1585,False,True,False,False,False,False,False,False,False,False,4.204244489066717
3.8721,0.2194,0.339,0.464894441,0.2378,0.385843713,0.456,0.207936,0.4657,0.0,0.0094,2.009,4.036080999999999,0.2378,False,False,False,True,False,False,False,False,False,False,8.445040603223985
7.9386,0.1479,0.055,0.155760391,0.1179,0.735504744,0.8178,0.66879684,0.0344,0.0,0.0,2.685,7.209225,0.1179,False,False,False,False,False,False,True,False,False,False,13.320161062057561
17.565,0.0314,0.097,0.505335741,0.2174,1.193611601,0.4693,0.22024248999999999,0.0044,0.0,0.0256,2.405,5.784024999999999,0.2174,False,True,False,False,False,False,False,False,False,False,68.37677853239938
11.058,0.0458,0.25,0.599476435,0.0758,0.133516852,1.1274,1.27103076,0.1564,0.0,0.0559,1.535173423,2.356757438685537,0.0758,False,False,False,False,False,False,False,True,False,False,8.544126119508308
11.5764,0.0313,0.162,0.305152863,0.3721,0.723555986,0.8919,0.7954856100000001,0.0194,0.0,0.0715,1.287,1.6563689999999998,0.3721,False,False,False,False,False,False,True,False,False,False,9.122832752102697
14.1441,0.2342,0.225,0.564760742,0.173,0.587730678,0.0226,0.00051076,0.183,0.1565,0.0,3.919,15.358561,0.173,False,False,False,False,False,False,False,False,True,False,3.2565438005870297
14.6099,0.0741,0.317,0.793339707,0.1156,0.06763587,0.4326,0.18714276,0.0446,0.0,0.0127,1.009,1.0180809999999998,0.1156,False,False,False,False,True,False,False,False,False,False,15.157661343452835
13.4511,0.0389,0.1,0.242108079,0.0827,0.43341643,0.7347,0.53978409,0.0571,0.0011,0.0604,0.826,0.6822759999999999,0.0827,False,False,False,False,False,False,False,False,False,False,31.33313755833453
13.1491,0.0594,0.039,0.198195101,0.1313,0.702851275,1.9459,3.78652681,0.0701,0.0,0.0087,0.962,0.9254439999999999,0.1313,False,True,False,False,False,False,False,False,False,False,16.12787599075156
9.1182,0.0298,0.166,1.0,0.1029,0.171542107,0.89,0.7921,0.0193,0.0,0.0711,1.44,2.0736,0.1029,False,False,False,False,True,False,False,False,False,False,0.10199422996358595
12.3489,0.0675,0.066,0.307671985,0.2512,1.87514052,0.4907,0.24078649000000002,0.0275,0.0,0.0105,1.433,2.0534890000000003,0.2512,False,False,True,False,False,False,False,False,False,False,0.6753874455066097
9.1122,0.1869,0.423,1.0,0.164,0.041906215,1.4412,2.07705744,0.0,0.0,0.0,1.385824682,1.920510049240401,0.164,False,False,False,False,True,False,False,False,False,False,8.356635693924556
5.8198,0.2677,0.033,0.276154358,0.1792,2.29849816,0.3253,0.10582008999999999,0.0078,0.0,0.0464,0.907,0.8226490000000001,0.1792,False,False,False,True,False,False,False,False,False,False,4.461946936702243
4.8167,0.0757,0.009,0.231593282,0.0489,1.786409342,0.7239,0.52403121,0.017,0.0,0.0388,1.228,1.507984,0.0489,False,True,False,False,False,False,False,False,False,False,5.501197302507947
8.6213,-0.0193,0.172,0.426379247,0.0838,0.292320837,0.5234,0.27394756,0.0687,0.0,0.1055,1.450549451,2.104093709796402,0.0838,False,False,False,False,False,False,False,True,False,False,11.060449435348238
7.7945,0.2284,0.105,0.205823589,0.1572,0.697271243,0.7769,0.6035736100000001,0.004,0.0,0.0122,4.094020797,16.761006286268515,0.1572,False,True,False,False,False,False,False,False,False,False,7.246507184600535
10.1824,-0.0228,0.037,0.219435705,0.1375,1.574369812,0.6941,0.48177481000000005,0.0079,0.0,0.0447,1.952,3.810304,0.1375,False,False,False,False,False,True,False,False,False,False,1.0114497614573834
21.0734,0.1824,0.455,1.0,0.0757,0.055622602,1.6921,2.86320241,0.0271,0.0,0.0242,1.015,1.0302249999999997,0.0757,False,False,False,False,True,False,False,False,False,False,99.36422082862977
4.8339,0.2143,0.354,1.0,0.1603,0.04419796,0.2147,0.04609609,0.039,0.0,0.0032,1.428287393,2.0400048770027364,0.1603,False,False,False,False,True,False,False,False,False,False,63.49101353170327
8.0518,0.0721,0.056,0.227733778,0.0653,0.300711982,1.1874,1.40991876,0.211,0.0,0.0306,1.172,1.373584,0.0653,False,False,False,False,False,False,False,False,False,True,14.896724216665376
11.3779,0.075,0.261,0.735196216,0.2921,0.386021269,1.0964,1.20209296,0.1505,0.0,0.0221,0.9,0.81,0.2921,False,False,False,False,False,False,True,False,False,False,0.14788561281253812
23.5884,0.3217,0.01,0.454357755,0.0148,0.296508608,1.0239,1.04837121,0.056,0.0629,0.0113,1.027,1.0547289999999998,0.0148,False,False,False,False,False,True,False,False,False,False,22.546474138331078
3.903,0.0731,0.004,0.290730189,0.0157,1.695314979,0.3693,0.13638249000000002,0.0133,0.0,0.0971,1.563,2.4429689999999997,0.0157,False,True,False,False,False,False,False,False,False,False,4.708871565540003
8.7254,0.2986,0.093,0.388363434,0.055,0.293288185,0.6422,0.41242084,-0.1575,0.0,0.0805,0.882661996,0.7790921991827039,0.055,False,False,False,False,False,False,False,True,False,False,45.46117187215088
12.8457,0.042,0.089,0.626097175,0.1145,0.762568351,0.3104,0.09634816,0.0574,0.0,0.0183,5.496,30.206016000000005,0.1145,False,True,False,False,False,False,False,False,False,False,9.20879591164909
13.6644,0.1573,-0.004,0.170826925,-0.0022,0.427005456,0.1962,0.038494440000000005,0.0289,0.0,0.0078,3.109,9.665881,-0.0,False,False,False,True,False,False,False,False,False,False,31.17431216208365
17.2713,-0.1045,-0.077,0.224550343,-0.1291,0.807335329,0.4863,0.23648769,0.0391,0.002,0.0,1.641,2.692881,-0.0,False,False,False,False,False,False,True,False,False,False,2.516979761470424
6.9123,0.0458,0.038,0.140403886,0.1868,1.556191473,1.0122,1.02454884,0.0204,0.0,0.0,1.69,2.8560999999999996,0.1868,False,False,False,False,False,False,True,False,False,False,4.913587445476411
7.377,0.0,0.289,0.518238994,0.7096,0.370456664,4.294,18.438435999999996,0.0439,0.0,0.0218,2.343,5.489649,0.7096,False,True,False,False,False,False,False,False,False,False,12.619370796789466
5.5175,0.0218,0.053,0.382592242,0.2697,1.98460383,0.3973,0.15784729,0.0461,0.0,0.0301,1.856,3.4447360000000002,0.2697,False,True,False,False,False,False,False,False,False,False,2.1249072130063498
2.1727,0.0027,0.158,1.0,0.2078,0.863268454,0.1074,0.01153476,0.0022,0.0,0.0553,3.269,10.686361000000002,0.2078,False,False,False,False,True,False,False,False,False,False,37.33109839637911
7.2407,0.121,0.446,0.514714771,0.4418,0.499992251,0.5201,0.27050401,0.0174,0.0642,0.0041,1.447,2.0938090000000003,0.4418,False,False,False,False,False,False,False,False,True,False,31.78462404507489
16.9475,0.0593,0.151,1.0,0.0943,0.304921443,0.7482,0.5598032399999999,0.0925,0.0,0.0,1.113,1.238769,0.0943,False,False,False,False,False,False,False,False,True,False,15.429269015104772
9.925,0.0888,0.13,0.389891473,0.1839,1.013322441,0.0652,0.004251039999999999,0.0234,0.0,0.0126,3.125,9.765625,0.1839,False,False,False,False,False,False,False,False,True,False,0.18221135735300134
10.1573,0.4831,0.27,0.965333822,0.1841,0.145309168,0.3168,0.10036224000000002,0.0398,0.0,0.016,1.098933109,1.207653978056406,0.1841,False,False,False,False,True,False,False,False,False,False,11.59846335963065
9.1403,0.0724,0.065,0.20704448,0.098,0.349814391,1.5882,2.5223792400000002,0.0894,0.0,0.0276,1.807,3.265249,0.098,False,False,False,False,False,False,False,False,False,False,0.21735946764243366
9.1719,0.0746,0.087,0.278136602,0.349,0.665983855,3.5219,12.40377961,0.0734,0.0,0.0259,1.166,1.3595559999999998,0.349,False,False,False,False,False,False,False,False,True,False,0.04995152349477636
5.7936,0.1311,0.12,0.166008615,0.4572,1.379305467,0.9152,0.8375910400000001,0.054,0.0029,0.0481,1.917,3.6748890000000003,0.4572,False,False,False,False,False,False,False,False,False,False,0.08607864051728881
5.7339,0.0514,0.054,0.361082152,0.1638,2.089699848,0.0,0.0,0.0446,0.0,0.0292,1.996,3.984016,0.1638,False,True,False,False,False,False,False,False,False,False,3.4284928082454904
4.319,0.1553,0.16,0.783749572,0.0851,0.232579305,0.644,0.41473600000000005,0.7376,0.0404,0.0428,1.04,1.0816000000000001,0.0851,False,False,False,True,False,False,False,False,False,False,4.267013004883918
14.3959,0.1266,0.118,0.251192769,0.0991,0.445770042,0.5598,0.31337603999999997,0.102,0.0,0.0113,1.791,3.2076809999999996,0.0991,False,False,False,False,False,False,False,False,False,False,19.278792625428206
9.3482,0.0229,0.041,0.219423484,0.1314,1.286903914,0.6731,0.45306361000000006,0.0131,0.0,0.0114,1.563,2.4429689999999997,0.1314,False,False,False,False,False,True,False,False,False,False,14.026741601697273
11.1754,0.1685,0.092,0.185533114,0.2851,0.797062192,1.0584,1.12021056,0.0191,0.0,0.0231,1.234,1.522756,0.2851,False,False,False,False,False,False,True,False,False,False,0.43029748571820575
10.9793,-0.03,0.377,0.71791748,0.0933,0.105896119,0.9138,0.8350304399999999,-0.1871,0.0,0.0765,1.131548507,1.280402023693929,0.0933,False,False,False,False,False,False,False,True,False,False,14.576021005947736
19.1305,0.0979,0.137,0.444004921,0.2317,0.683104857,0.8587,0.7373656900000001,0.0146,0.0,0.0132,0.813,0.6609689999999999,0.2317,False,False,True,False,False,False,False,False,False,False,25.728128195591374
7.57,0.0719,0.086,0.332575302,0.2733,0.694126757,2.3026,5.30196676,0.0665,0.0,0.0477,1.49,2.2201,0.2733,False,True,False,False,False,False,False,False,False,False,0.46471200230017384
3.7012,0.1296,0.052,0.142085227,0.3175,1.375971612,1.3257,1.7574804900000003,0.0399,0.0,0.0293,1.664,2.768896,0.3175,False,True,False,False,False,False,False,False,False,False,13.766674004865132
27.9111,0.0166,-0.048,0.713610407,-0.0336,0.328800338,0.793,0.6288490000000001,0.0553,0.0494,0.0093,1.829,3.3452409999999997,-0.0,False,False,False,False,False,True,False,False,False,False,79.80035457879795
4.0089,0.0344,0.14,0.263083451,0.2321,1.124900557,0.2071,0.042890410000000004,0.0757,0.0,0.0234,4.912,24.127744,0.2321,False,False,False,False,False,False,False,False,False,False,10.101600610003276
8.9003,-0.0011,0.005,0.049537634,0.0433,2.354851995,0.8702,0.7572480399999999,0.0108,0.0,0.0359,1.543,2.380849,0.0433,False,False,True,False,False,False,False,False,False,False,0.028393686736628666
7.3437,0.1801,0.026,0.132477662,0.0814,1.578824094,0.3069,0.09418761,0.0247,0.0,0.0013,1.842,3.392964,0.0814,False,False,False,False,False,False,True,False,False,False,10.876422145451581
8.9682,-0.0171,0.047,0.435681787,0.0325,0.350132754,0.4057,0.16459249,0.1423,0.0483,0.0162,2.953,8.720208999999999,0.0325,False,False,False,False,False,False,False,False,False,False,3.641704673010289
15.0365,0.1804,0.326,0.553704022,0.2881,0.276864244,1.6909,2.8591428100000003,0.012,0.0,0.0,2.463,6.066369000000001,0.2881,False,False,True,False,False,False,False,False,False,False,0.561358060698935
9.5142,0.16,0.199,0.64177654,0.4951,0.715902422,1.3807,1.90633249,0.0166,0.1507,0.0243,3.746,14.032516,0.4951,False,False,False,False,False,False,False,False,True,False,16.793807969881687
11.5278,0.0594,0.041,0.272313692,0.181,1.553079591,0.6551,0.42915601000000003,0.0069,0.0,0.0,1.297,1.6822089999999998,0.181,False,False,False,False,False,True,False,False,False,False,2.94942507735035
5.4147,0.6052,0.551,0.771139484,0.1218,0.157868715,0.2319,0.053777609999999997,0.6557,0.0157,0.0,1.039,1.0795209999999997,0.1218,False,False,False,True,False,False,False,False,False,False,28.808366643738466
6.198,0.2725,0.039,0.164478291,0.0177,0.315120563,0.2722,0.07409284,0.1853,0.0,0.0,2.355,5.546025,0.0177,False,False,False,True,False,False,False,False,False,False,5.146031775319407
10.2461,0.0378,0.014,0.364226053,0.0317,0.877915594,0.7441,0.55368481,0.0489,0.0179,0.0,2.462,6.061444000000001,0.0317,False,False,False,False,False,False,False,False,False,False,0.10017600636480713
17.6336,0.0354,0.304,0.502948432,0.2888,0.369073992,1.2773,1.6314952900000002,0.1395,0.0,0.0097,1.703,2.9002090000000003,0.2888,False,False,True,False,False,False,False,False,False,False,14.647860308563558
11.4537,0.1762,0.022,0.375761417,0.0554,1.465628503,0.3489,0.12173120999999999,0.0123,0.0,0.0,2.764,7.639695999999999,0.0554,False,True,False,False,False,False,False,False,False,False,0.9891384892806064
15.7987,0.2298,0.13,0.709810177,0.0236,0.101995639,0.6442,0.41499364,0.143,0.0,0.0574,1.639615052,2.6883375187449623,0.0236,False,False,False,False,False,False,False,True,False,False,0.03241433387301336
11.0327,-0.0195,-0.014,0.385724605,-0.0084,0.465960534,0.2059,0.04239481,0.0907,0.1497,0.0,4.178,17.455683999999998,-0.0,False,False,False,False,False,False,False,False,True,False,12.992200739429478
3.8234,0.2114,0.183,1.0,0.4976,0.971321002,0.2555,0.06528025,0.0161,0.0,0.0266,1.976,3.904576,0.4976,False,False,False,False,True,False,False,False,False,False,34.07416694942293
10.4097,0.0441,0.096,0.348901499,0.1382,0.280198948,2.4768,6.1345382399999995,0.3018,0.0,0.0288,0.941,0.8854809999999999,0.1382,False,False,False,False,False,False,False,False,False,True,1.2900255131182996
10.8133,-0.084,0.248,0.601994041,0.0762,0.146409852,0.9854,0.9710131600000002,0.4259,0.0,0.0493,1.675253391,2.806473924056999,0.0762,False,False,False,False,False,False,False,True,False,False,2.1511660691215813
8.1755,0.1504,0.085,0.346357227,0.1676,0.809318473,0.8303,0.6893980900000001,0.0662,0.0,0.0225,1.744,3.041536,0.1676,False,False,False,False,False,False,True,False,False,False,8.579622377668052
12.0546,0.3782,0.194,0.335572202,0.1101,0.400212587,0.1127,0.012701289999999999,0.1876,0.0073,0.0401,2.958,8.749764,0.1101,False,False,False,True,False,False,False,False,False,False,14.170038857003236
5.991,-0.0182,0.012,0.03495268,0.0759,2.150255726,0.5698,0.32467204,0.0068,0.0,0.0261,1.532,2.347024,0.0759,False,False,False,False,False,False,True,False,False,False,1.0220693571052133
3.8155,0.2684,0.227,1.0,0.1082,0.333685383,0.0659,0.00434281,0.0126,0.0,0.0676,2.772,7.683983999999999,0.1082,False,False,False,False,True,False,False,False,False,False,49.84346292063218
10.0474,0.0851,0.07,0.62631016,0.2355,1.250716606,0.8826,0.7789827600000001,0.0865,0.0,0.008,1.386,1.9209959999999997,0.2355,False,False,False,False,False,False,True,False,False,False,0.6566182816775392
7.5433,0.063,0.106,0.244212393,0.1861,0.634635824,1.0629,1.12975641,0.052,0.0232,0.0315,1.818,3.305124,0.1861,False,False,False,False,False,False,False,False,False,False,1.5979648583843067
14.5691,0.0536,0.146,0.429675564,0.2084,0.711399527,0.4461,0.19900521,0.0612,0.0589,0.0111,2.087,4.355569000000001,0.2084,False,False,False,False,False,True,False,False,False,False,3.1402289145319617
11.3603,0.0573,0.059,0.860499572,0.0239,0.254610469,0.4254,0.18096516,0.0215,0.1117,0.0,1.39,1.9320999999999997,0.0239,False,True,False,False,False,False,False,False,False,False,23.364008929649028
11.2828,0.148,0.183,0.339219331,0.2368,0.686157167,0.3693,0.13638249000000002,0.0652,0.0486,0.0191,1.406,1.9768359999999998,0.2368,False,False,False,False,False,False,False,False,True,False,0.11585945810350527
13.1092,0.0703,0.111,0.227737194,0.095,0.444359629,0.6309,0.39803481,0.0886,0.0,0.0107,1.736,3.013696,0.095,False,False,False,False,False,False,False,False,False,False,12.279939162483831
12.6965,0.0764,0.07,0.387487746,0.4071,1.910607867,1.1556,1.33541136,0.0213,0.0,0.019,2.37,5.6169,0.4071,False,False,False,False,False,False,True,False,False,False,19.71729980178823
4.6056,0.0064,0.046,0.227075929,0.1456,0.917200095,1.1848,1.4037510400000002,0.0524,0.0,0.0284,1.239,1.5351210000000002,0.1456,False,True,False,False,False,False,False,False,False,False,12.314701808315144
6.5293,0.1636,0.09,0.241344495,0.2914,1.247035988,0.337,0.11356900000000002,0.0321,0.0379,0.0332,1.538,2.365444,0.2914,False,False,False,False,False,False,True,False,False,False,19.277447486942265
2.8499,0.1892,0.46,0.713575323,0.184,0.20139662,0.5539,0.30680520999999994,0.6452,0.007,0.0,0.959,0.919681,0.184,False,False,False,True,False,False,False,False,False,False,19.75347637864141
12.4018,0.0812,0.036,0.11396389,0.1874,1.15083933,2.3911,5.717359209999999,0.0571,0.0,0.0098,1.165,1.3572250000000001,0.1874,False,True,False,False,False,False,False,False,False,False,17.974311124442536
11.1655,-0.0063,-0.111,0.067675946,-0.1507,0.67592331,0.5582,0.31158724000000004,0.0483,0.0,0.0,2.516,6.330256,-0.0,False,False,False,True,False,False,False,False,False,False,0.6106650188082611
9.3711,0.1204,0.074,0.189054382,0.3085,1.156650641,1.2559,1.57728481,0.0586,0.0,0.0143,1.293,1.671849,0.3085,False,True,False,False,False,False,False,False,False,False,1.0751310353922832
5.3026,0.0917,0.049,0.09615031,0.227,2.103366359,0.4527,0.20493729,0.0231,0.0,0.036,1.478,2.184484,0.227,False,False,False,True,False,False,False,False,False,False,7.4208168126065726
11.7405,0.0436,0.117,0.825327762,0.1278,0.799912978,0.09,0.0081,0.1343,0.1274,0.0,2.409,5.803280999999999,0.1278,False,False,False,False,False,False,False,False,True,False,10.407954899566375
11.7157,0.0906,0.11,0.648740419,0.0935,0.496995296,0.4889,0.23902321,0.1495,0.0907,0.0,2.094,4.384835999999999,0.0935,False,False,False,False,False,False,False,False,True,False,5.294726849487618
15.4849,0.1171,0.022,0.545625457,0.0206,0.119186498,0.5338,0.2849424400000001,0.6611,0.0,0.0101,1.543747435,2.3831561430690793,0.0206,False,False,False,False,False,False,False,True,False,False,1.9155269956838066
10.6185,0.1544,0.05,0.28276528,0.2127,0.889624047,2.1809,4.75632481,0.05,0.0,0.0,2.295,5.267024999999999,0.2127,False,False,False,False,False,False,False,False,False,False,2.0673150827143556
16.4135,0.0988,0.064,0.546805047,0.0692,0.575342466,0.3939,0.15515721,0.0358,0.0783,0.0092,3.286,10.797796,0.0692,False,False,False,False,False,True,False,False,False,False,2.6772228367843054
3.5673,0.1684,0.18,0.414033562,0.2345,0.550045828,0.4304,0.18524416,0.0826,0.1534,0.0,1.077,1.159929,0.2345,False,False,False,False,False,False,False,False,True,False,135.28335399188722
9.355,0.2939,0.049,0.156290092,0.0452,0.476524912,0.4356,0.18974735999999998,0.0996,0.0,0.0034,1.706,2.910436,0.0452,False,False,False,False,False,False,False,False,False,False,3.3532253419362346
5.4182,-0.0163,0.027,0.157864392,0.0653,1.065999799,0.2656,0.07054336,0.0688,0.0,0.013,1.916,3.6710559999999997,0.0653,False,True,False,False,False,False,False,False,False,False,11.686991313901238
